owner_id,age,gender,district,city_quarter,breed1,breed1_mixed_breed,breed2,breed_type,dog_year_of_birth,gender_dog,dog_color,roster,first_appearance,appearances,dog_count,dog_age,dog_stage,age_group,age_range,breed1_std
120676,31-40,m,7.0,71.0,Französische Bulldogge,pure_breed,,K,2012,m,braun,2015,2015,2,1,4,adult,31-40,30s,FRENCH BULLDOG
120682,71-80,w,10.0,101.0,American Cocker Spaniel,pure_breed,,K,2012,m,schwarz,2015,2015,3,1,4,adult,71+,70s,AMERICAN COCKER SPANIEL
120693,31-40,m,7.0,72.0,Labrador Retriever,Mischling,Pudel,I,2014,m,schwarz,2015,2015,2,1,2,puppy,31-40,30s,LABRADOR RETRIEVER
120696,41-50,w,12.0,122.0,Chihuahua,pure_breed,,K,2013,m,beige,2015,2015,3,1,3,puppy,41-50,40s,CHIHUAHUA
120706,31-40,w,10.0,102.0,Parson Russell Terrier,pure_breed,,K,2014,m,tricolor,2015,2015,1,1,2,puppy,31-40,30s,PARSON RUSSELL TERRIER
120714,51-60,w,10.0,101.0,Havaneser,pure_breed,,K,2014,m,hellfarben,2015,2015,3,1,2,puppy,51-60,50s,HAVANESE
120719,21-30,w,11.0,119.0,Dogo Canario,pure_breed,,I,2011,w,schwarz,2015,2015,3,2,5,adult,11-30,20s,
120719,21-30,w,11.0,119.0,Mischling klein,Mischling,,K,2010,w,hellbraun,2015,2015,3,2,6,adult,11-30,20s,MISCHLING
120721,21-30,w,11.0,111.0,Pinscher,Mischling,Jack Russel Terrier,K,2012,w,braun,2015,2015,3,1,4,adult,11-30,20s,AFFENPINSCHER
120726,51-60,w,12.0,122.0,Labrador Retriever,pure_breed,,I,2014,w,gelb,2015,2015,1,1,2,puppy,51-60,50s,LABRADOR RETRIEVER
120727,51-60,w,11.0,111.0,Belgischer Schäfer,pure_breed,,I,2014,m,fauve,2015,2015,3,1,2,puppy,51-60,50s,BELGIAN SHEPHERD DOG
120733,41-50,m,7.0,74.0,Mischling gross,Mischling,,I,2012,m,beige,2015,2015,3,1,4,adult,41-50,40s,MISCHLING
120734,61-70,m,11.0,119.0,Chihuahua,pure_breed,,K,2009,w,beige,2015,2015,3,2,7,adult,61-70,60s,CHIHUAHUA
120734,61-70,m,11.0,119.0,Chihuahua,pure_breed,,K,2009,w,rot/weiss,2015,2015,3,2,7,adult,61-70,60s,CHIHUAHUA
120736,51-60,m,12.0,123.0,Pinscher,Mischling,,K,2006,w,grau meliert,2015,2015,1,1,10,senior,51-60,50s,AFFENPINSCHER
120738,51-60,m,3.0,34.0,Whippet,pure_breed,,I,2013,m,braun/weiss,2015,2015,3,1,3,puppy,51-60,50s,WHIPPET
120740,41-50,m,3.0,34.0,Labrador Retriever,pure_breed,,I,2013,m,gelb,2015,2015,2,1,3,puppy,41-50,40s,LABRADOR RETRIEVER
120741,61-70,w,11.0,111.0,Bolonka Zwetna,pure_breed,,K,2014,m,schwarz/weiss,2015,2015,3,1,2,puppy,61-70,60s,RUSSIAN TSVETNAYA BOLONKA
120744,31-40,w,3.0,31.0,Mischling klein,Mischling,,K,2012,m,schwarz,2015,2015,3,1,4,adult,31-40,30s,MISCHLING
120769,31-40,m,5.0,51.0,Mischling gross,Mischling,,I,2003,m,weiss/schwarz,2015,2015,3,1,13,senior,31-40,30s,MISCHLING
120771,21-30,w,3.0,33.0,Mischling klein,Mischling,,K,2005,w,weiss,2015,2015,3,1,11,senior,11-30,20s,MISCHLING
120780,61-70,m,7.0,71.0,Deutscher Schäfer,Mischling,Labrador Retriever,I,2011,w,beige/schwarz,2015,2015,3,1,5,adult,61-70,60s,GERMAN SHEPHERD DOG
120781,71-80,w,2.0,21.0,Cavalier King Charles Spaniel,pure_breed,,K,2013,m,tricolor,2015,2015,3,1,3,puppy,71+,70s,CAVALIER KING CHARLES SPANIEL
120786,31-40,w,3.0,34.0,Französische Bulldogge,pure_breed,,K,2012,w,schwarz/rot,2015,2015,3,2,4,adult,31-40,30s,FRENCH BULLDOG
120786,31-40,w,3.0,34.0,Boston Terrier,pure_breed,,K,2006,m,schwarz/weiss,2015,2015,3,2,10,senior,31-40,30s,BOSTON TERRIER
120790,31-40,w,3.0,31.0,Malteser,pure_breed,,K,2003,w,weiss,2015,2015,3,1,13,senior,31-40,30s,MALTESE
120791,21-30,w,2.0,21.0,Chihuahua,pure_breed,,K,2014,m,weiss/braun,2015,2015,3,1,2,puppy,11-30,20s,CHIHUAHUA
120795,51-60,m,2.0,21.0,Labrador Retriever,pure_breed,,I,2005,m,schwarz,2015,2015,3,1,11,senior,51-60,50s,LABRADOR RETRIEVER
120807,71-80,m,1.0,11.0,Chihuahua,pure_breed,,K,2007,m,weiss/braun,2015,2015,3,1,9,senior,71+,70s,CHIHUAHUA
120809,21-30,w,10.0,101.0,Jack Russel Terrier,pure_breed,,K,2006,m,tricolor,2015,2015,3,1,10,senior,11-30,20s,JACK RUSSELL TERRIER
120821,51-60,m,2.0,24.0,Soft Coated Wheaten Terrier,pure_breed,,I,2006,m,weizen,2015,2015,2,1,10,senior,51-60,50s,IRISH SOFT COATED WHEATEN TERRIER
120824,41-50,w,8.0,83.0,Beagle,pure_breed,,K,2012,w,tricolor,2015,2015,1,1,4,adult,41-50,40s,BEAGLE
120829,41-50,w,11.0,115.0,Malteser,pure_breed,,K,2014,m,weiss,2015,2015,3,1,2,puppy,41-50,40s,MALTESE
120831,21-30,m,11.0,119.0,Labrador Retriever,Mischling,Poodle,I,2012,m,grau,2015,2015,3,1,4,adult,11-30,20s,LABRADOR RETRIEVER
120833,51-60,w,10.0,102.0,Mischling gross,Mischling,,I,2012,w,braun,2015,2015,3,1,4,adult,51-60,50s,MISCHLING
120845,51-60,w,11.0,111.0,Malinois,pure_breed,,I,2012,w,braun,2015,2015,3,1,4,adult,51-60,50s,BELGIAN SHEPHERD DOG
120846,11-20,w,11.0,119.0,Malteser,Mischling,Bolonka Zwetna,K,2013,w,tricolor,2015,2015,3,1,3,puppy,11-30,10s,MALTESE
120852,41-50,w,6.0,61.0,Mischling klein,Mischling,,K,2013,w,schwarz/weiss,2015,2015,3,1,3,puppy,41-50,40s,MISCHLING
120859,21-30,w,12.0,122.0,Mischling gross,Mischling,,I,2011,m,braun/schwarz,2015,2015,3,1,5,adult,11-30,20s,MISCHLING
120860,31-40,w,9.0,92.0,Chihuahua,pure_breed,,K,2012,m,beige,2015,2015,3,1,4,adult,31-40,30s,CHIHUAHUA
120894,21-30,w,6.0,63.0,Australian Shepherd,pure_breed,,I,2013,m,schwarz/weiss/braun,2015,2015,3,1,3,puppy,11-30,20s,AUSTRALIAN SHEPHERD
120895,21-30,w,11.0,115.0,Französische Bulldogge,pure_breed,,K,2014,w,schwarz/weiss,2015,2015,3,1,2,puppy,11-30,20s,FRENCH BULLDOG
120899,31-40,w,7.0,71.0,Bernhardiner,pure_breed,,I,2014,m,rot/weiss,2015,2015,3,1,2,puppy,31-40,30s,ST. BERNARD
120901,31-40,m,11.0,119.0,Zwergschnauzer,pure_breed,,K,2013,m,weiss,2015,2015,3,1,3,puppy,31-40,30s,MINIATURE SCHNAUZER
120910,21-30,m,10.0,102.0,Australian Cattle Dog,pure_breed,,I,2010,m,tricolor,2015,2015,3,1,6,adult,11-30,20s,AUSTRALIAN CATTLE DOG
120958,61-70,w,11.0,119.0,Chihuahua,pure_breed,,K,2013,w,tricolor,2015,2015,3,1,3,puppy,61-70,60s,CHIHUAHUA
120963,41-50,w,11.0,115.0,West Highland White Terrier,pure_breed,,K,2011,m,weiss,2015,2015,3,1,5,adult,41-50,40s,WEST HIGHLAND WHITE TERRIER
120964,21-30,w,11.0,119.0,Chihuahua,pure_breed,,K,2010,w,beige,2015,2015,3,1,6,adult,11-30,20s,CHIHUAHUA
120969,41-50,w,7.0,71.0,Norwegischer Buhund,pure_breed,,I,2010,w,beige,2015,2015,3,1,6,adult,41-50,40s,NORWEGIAN BUHUND
120998,31-40,w,3.0,34.0,Chihuahua,pure_breed,,K,2009,m,beige,2015,2015,3,2,7,adult,31-40,30s,CHIHUAHUA
120998,31-40,w,3.0,34.0,Chihuahua,pure_breed,,K,2011,w,beige/braun,2015,2015,3,2,5,adult,31-40,30s,CHIHUAHUA
121002,31-40,m,10.0,102.0,Mischling gross,Mischling,,I,2010,m,schwarz/weiss,2015,2015,2,1,6,adult,31-40,30s,MISCHLING
121003,31-40,w,11.0,111.0,Bergamasker,Mischling,Entlebucher Sennenhund,I,2010,w,schwarz/braun/grau,2015,2015,3,1,6,adult,31-40,30s,BERGAMASCO SHEPHERD DOG
121006,61-70,w,7.0,72.0,Lagotto Romagnolo,pure_breed,,I,2014,m,weiss,2015,2015,3,1,2,puppy,61-70,60s,ROMAGNA WATER DOG
121017,21-30,w,11.0,115.0,Cocker Spaniel,pure_breed,,K,2008,w,braun/weiss,2015,2015,3,1,8,adult,11-30,20s,AMERICAN COCKER SPANIEL
121019,61-70,w,7.0,74.0,Collie,Mischling,,I,2004,m,tricolor,2015,2015,3,2,12,senior,61-70,60s,BEARDED COLLIE
121019,61-70,w,7.0,74.0,Volpino,Mischling,,K,2007,w,weiss/rot,2015,2015,3,2,9,senior,61-70,60s,ITALIAN VOLPINO
121020,51-60,w,7.0,74.0,Zwergspitz,Mischling,Pomeranian,K,2011,w,orange,2015,2015,3,2,5,adult,51-60,50s,GERMAN SPITZ
121020,51-60,w,7.0,74.0,Zwergspitz,Mischling,Pomeranian,K,2013,m,braun,2015,2015,3,2,3,puppy,51-60,50s,GERMAN SPITZ
121044,21-30,m,11.0,115.0,Chihuahua,pure_breed,,K,2010,w,braun/weiss,2015,2015,3,1,6,adult,11-30,20s,CHIHUAHUA
121051,31-40,m,12.0,122.0,Yorkshire Terrier,pure_breed,,K,2013,m,grau/beige,2015,2015,3,1,3,puppy,31-40,30s,YORKSHIRE TERRIER
121059,51-60,w,7.0,74.0,Norwegischer Lundehund,pure_breed,,K,2011,m,braun/weiss,2015,2015,3,1,5,adult,51-60,50s,NORWEGIAN LUNDEHUND
121061,31-40,m,5.0,51.0,Mops,pure_breed,,K,2010,w,schwarz,2015,2015,3,1,6,adult,31-40,30s,PUG
121062,51-60,w,8.0,82.0,Malteser,pure_breed,,K,2014,w,weiss,2015,2015,3,1,2,puppy,51-60,50s,MALTESE
121072,21-30,w,8.0,82.0,Mops,pure_breed,,K,2014,w,schwarz,2015,2015,3,1,2,puppy,11-30,20s,PUG
121079,21-30,w,11.0,115.0,Spinone,Mischling,Sibirischer Husky,I,2010,w,creme,2015,2015,3,1,6,adult,11-30,20s,ITALIAN SPINONE
121081,61-70,w,12.0,123.0,Grosspudel,pure_breed,,I,2009,w,weiss,2015,2015,3,2,7,adult,61-70,60s,POODLE
121081,61-70,w,12.0,123.0,Chinese Crested,pure_breed,,K,2011,w,haarlos,2015,2015,3,2,5,adult,61-70,60s,CHINESE CRESTED DOG
121092,61-70,w,10.0,101.0,Norwich Terrier,pure_breed,,K,2009,w,black/tan,2015,2015,3,1,7,adult,61-70,60s,NORWICH TERRIER
121125,21-30,m,11.0,115.0,Miniature Bull Terrier,pure_breed,,K,2014,m,gestromt,2015,2015,3,1,2,puppy,11-30,20s,MINIATURE BULL TERRIER
121128,41-50,w,3.0,34.0,Mischling klein,Mischling,,K,2012,w,braun,2015,2015,3,1,4,adult,41-50,40s,MISCHLING
121135,41-50,w,10.0,101.0,Flat Coated Retriever,pure_breed,,I,2014,m,schwarz,2015,2015,3,1,2,puppy,41-50,40s,FLAT COATED RETRIEVER
121149,21-30,w,11.0,119.0,Chihuahua,pure_breed,,K,2009,m,braun/weiss,2015,2015,3,1,7,adult,11-30,20s,CHIHUAHUA
121165,41-50,w,7.0,73.0,Bolonka Zwetna,pure_breed,,K,2014,m,braun/weiss,2015,2015,3,1,2,puppy,41-50,40s,RUSSIAN TSVETNAYA BOLONKA
121182,41-50,w,10.0,101.0,Lagotto Romagnolo,pure_breed,,I,2014,w,braun,2015,2015,3,1,2,puppy,41-50,40s,ROMAGNA WATER DOG
121196,21-30,w,4.0,44.0,Bolonka Zwetna,pure_breed,,K,2009,m,golden,2015,2015,2,1,7,adult,11-30,20s,RUSSIAN TSVETNAYA BOLONKA
121215,31-40,w,2.0,21.0,Mischling klein,Mischling,,K,2005,m,braun/weiss,2015,2015,3,1,11,senior,31-40,30s,MISCHLING
121216,51-60,m,7.0,73.0,Shetland Sheepdog,pure_breed,,K,2014,m,braun/weiss,2015,2015,3,1,2,puppy,51-60,50s,SHETLAND SHEEPDOG
121217,11-20,m,6.0,61.0,Mops,pure_breed,,K,2013,w,beige,2015,2015,2,1,3,puppy,11-30,10s,PUG
121222,31-40,w,9.0,91.0,Chihuahua,pure_breed,,K,2008,w,grau,2015,2015,3,1,8,adult,31-40,30s,CHIHUAHUA
121223,41-50,w,10.0,102.0,Beagle,pure_breed,,K,2014,m,tricolor,2015,2015,3,1,2,puppy,41-50,40s,BEAGLE
121225,41-50,w,11.0,119.0,Havaneser,pure_breed,,K,2014,w,schwarz/weiss,2015,2015,3,1,2,puppy,41-50,40s,HAVANESE
121229,41-50,w,8.0,82.0,Golden Retriever,Mischling,Poodle,I,2014,m,blondfarben,2015,2015,3,1,2,puppy,41-50,40s,GOLDEN RETRIEVER
121282,41-50,w,7.0,73.0,Lagotto Romagnolo,pure_breed,,I,2014,w,weiss,2015,2015,3,1,2,puppy,41-50,40s,ROMAGNA WATER DOG
121290,21-30,w,8.0,81.0,Mischling gross,Mischling,,I,2014,w,braun gestromt,2015,2015,3,1,2,puppy,11-30,20s,MISCHLING
121331,41-50,w,11.0,119.0,Tibet Terrier,pure_breed,,K,2013,w,schwarz/braun/weiss,2015,2015,3,1,3,puppy,41-50,40s,TIBETAN TERRIER
121333,21-30,m,11.0,119.0,Rottweiler,pure_breed,,I,2005,w,schwarz/braun,2015,2015,2,1,11,senior,11-30,20s,ROTTWEILER
121334,61-70,w,8.0,82.0,Malteser,Mischling,Havaneser,K,2014,w,schwarz/weiss,2015,2015,3,1,2,puppy,61-70,60s,MALTESE
121341,21-30,m,12.0,122.0,Boxer,pure_breed,,I,2008,m,gestromt,2015,2015,3,1,8,adult,11-30,20s,BOXER
121384,61-70,m,8.0,81.0,Mischling klein,Mischling,,K,2002,m,beige,2015,2015,3,1,14,senior,61-70,60s,MISCHLING
121426,81-90,w,7.0,71.0,Deutscher Schäfer,pure_breed,,I,2004,m,grau,2015,2015,2,1,12,senior,71+,80s,GERMAN SHEPHERD DOG
121434,51-60,m,9.0,92.0,Jack Russel Terrier,pure_breed,,K,2014,m,tricolor,2015,2015,3,1,2,puppy,51-60,50s,JACK RUSSELL TERRIER
121454,41-50,w,11.0,111.0,Chihuahua,pure_breed,,K,2011,w,beige/weiss,2015,2015,3,1,5,adult,41-50,40s,CHIHUAHUA
121455,21-30,w,11.0,111.0,Mischling klein,Mischling,,K,2012,m,tricolor,2015,2015,3,2,4,adult,11-30,20s,MISCHLING
121455,21-30,w,11.0,111.0,Basenji,pure_breed,,K,2014,w,rot/weiss,2015,2015,3,2,2,puppy,11-30,20s,BASENJI
121459,41-50,m,2.0,24.0,Schäfer,Mischling,,I,2005,m,schwarz/braun,2015,2015,3,1,11,senior,41-50,40s,GERMAN SHEPHERD DOG
121461,31-40,w,3.0,31.0,Dalmatiner,Mischling,,I,2011,m,schwarz/weiss,2015,2015,3,1,5,adult,31-40,30s,DALMATIAN
121463,81-90,w,11.0,115.0,Mischling klein,Mischling,,K,2001,m,braun/schwarz,2015,2015,2,1,15,senior,71+,80s,MISCHLING
121465,31-40,w,12.0,122.0,Chihuahua,pure_breed,,K,2013,w,weiss/beige,2015,2015,3,1,3,puppy,31-40,30s,CHIHUAHUA
121473,31-40,w,3.0,31.0,Cavalier King Charles Spaniel,pure_breed,,K,2014,w,weiss/braun,2015,2015,1,1,2,puppy,31-40,30s,CAVALIER KING CHARLES SPANIEL
121474,41-50,w,9.0,92.0,Mischling gross,Mischling,,I,2014,m,schwarz/weiss,2015,2015,3,1,2,puppy,41-50,40s,MISCHLING
121475,41-50,m,5.0,52.0,Cocker Spaniel,pure_breed,,K,2013,m,rot,2015,2015,2,1,3,puppy,41-50,40s,AMERICAN COCKER SPANIEL
121476,41-50,w,9.0,92.0,Yorkshire Terrier,pure_breed,,K,2014,w,schwarz/braun,2015,2015,3,1,2,puppy,41-50,40s,YORKSHIRE TERRIER
121477,61-70,w,9.0,92.0,Labrador Retriever,pure_breed,,I,2013,w,schwarz,2015,2015,3,1,3,puppy,61-70,60s,LABRADOR RETRIEVER
121486,51-60,w,12.0,123.0,Langhaardackel,pure_breed,,K,2001,w,rotbraun,2015,2015,3,1,15,senior,51-60,50s,DACHSHUND
121498,41-50,w,7.0,71.0,Zwergpudel,pure_breed,,K,2010,m,apricot,2015,2015,3,1,6,adult,41-50,40s,POODLE
121499,21-30,w,10.0,102.0,Shiba Inu,pure_breed,,K,2007,w,rot,2015,2015,2,1,9,senior,11-30,20s,SHIBA
121500,41-50,m,4.0,44.0,Mischling gross,Mischling,,I,2012,w,braun gestromt,2015,2015,3,1,4,adult,41-50,40s,MISCHLING
121520,21-30,m,11.0,119.0,Zwergpinscher,pure_breed,,K,2014,m,black/tan,2015,2015,2,1,2,puppy,11-30,20s,MINIATURE PINSCHER
121522,11-20,w,9.0,92.0,Yorkshire Terrier,pure_breed,,K,2014,m,schwarz/braun,2015,2015,3,1,2,puppy,11-30,10s,YORKSHIRE TERRIER
121523,41-50,w,1.0,11.0,Labrador Retriever,Mischling,Poodle,I,2014,m,creme,2015,2015,3,1,2,puppy,41-50,40s,LABRADOR RETRIEVER
121524,21-30,m,12.0,123.0,Beagle,pure_breed,,K,2014,w,tricolor,2015,2015,1,1,2,puppy,11-30,20s,BEAGLE
121528,41-50,w,4.0,42.0,Shih Tzu,pure_breed,,K,2014,w,weiss/braun,2015,2015,3,1,2,puppy,41-50,40s,SHIH TZU
121530,41-50,m,11.0,119.0,Labrador Retriever,Mischling,Golden Retriever,I,2014,m,braun/gold,2015,2015,2,1,2,puppy,41-50,40s,LABRADOR RETRIEVER
121532,11-20,m,11.0,115.0,Cocker Spaniel,pure_breed,,K,2014,m,rot,2015,2015,3,1,2,puppy,11-30,10s,AMERICAN COCKER SPANIEL
121536,41-50,w,6.0,61.0,Malteser,pure_breed,,K,2013,m,weiss,2015,2015,3,2,3,puppy,41-50,40s,MALTESE
121536,41-50,w,6.0,61.0,Prager Rattler,pure_breed,,K,2014,m,braun,2015,2015,3,2,2,puppy,41-50,40s,PRAGUE RATTER
121539,21-30,m,9.0,92.0,Entlebucher Sennenhund,Mischling,,I,2014,m,tricolor,2015,2015,3,1,2,puppy,11-30,20s,ENTLEBUCH CATTLE DOG
121541,51-60,w,7.0,71.0,Bergamasker,Mischling,Belgischer Schäfer,I,2014,m,grau,2015,2015,3,1,2,puppy,51-60,50s,BERGAMASCO SHEPHERD DOG
121543,21-30,w,3.0,34.0,Continental Bulldog,pure_breed,,I,2014,m,gestromt,2015,2015,3,1,2,puppy,11-30,20s,CONTINENTAL BULLDOG
121544,21-30,w,12.0,122.0,Pinscher,pure_breed,,K,2014,m,braun,2015,2015,3,1,2,puppy,11-30,20s,AFFENPINSCHER
121545,41-50,m,8.0,81.0,Mittelpudel,pure_breed,,K,2014,m,apricot,2015,2015,3,1,2,puppy,41-50,40s,POODLE
121547,41-50,w,10.0,102.0,Sennenhund,Mischling,,I,2014,w,tricolor,2015,2015,1,1,2,puppy,41-50,40s,APPENZELL CATTLE DOG
121549,51-60,m,9.0,92.0,Havaneser,pure_breed,,K,2012,w,schwarz/grau,2015,2015,3,2,4,adult,51-60,50s,HAVANESE
121549,51-60,m,9.0,92.0,Shih Tzu,pure_breed,,K,2014,w,schwarz/weiss,2015,2015,3,2,2,puppy,51-60,50s,SHIH TZU
121551,41-50,w,9.0,92.0,Shiba Inu,pure_breed,,K,2009,w,hellbraun,2015,2015,3,1,7,adult,41-50,40s,SHIBA
121553,21-30,w,3.0,31.0,Jack Russel Terrier,pure_breed,,K,2008,w,tricolor,2015,2015,3,1,8,adult,11-30,20s,JACK RUSSELL TERRIER
121555,21-30,m,3.0,34.0,Französische Bulldogge,pure_breed,,K,2013,w,weiss/braun,2015,2015,1,1,3,puppy,11-30,20s,FRENCH BULLDOG
121557,51-60,w,6.0,61.0,Yorkshire Terrier,pure_breed,,K,2014,w,tricolor,2015,2015,3,1,2,puppy,51-60,50s,YORKSHIRE TERRIER
121560,21-30,w,6.0,61.0,Mischling gross,Mischling,,I,2014,m,braun/weiss,2015,2015,2,1,2,puppy,11-30,20s,MISCHLING
121562,41-50,w,11.0,111.0,Yorkshire Terrier,pure_breed,,K,2013,w,braun/schwarz,2015,2015,3,1,3,puppy,41-50,40s,YORKSHIRE TERRIER
121563,71-80,w,11.0,115.0,Deutscher Boxer,pure_breed,,I,2013,w,dunkel gestromt,2015,2015,3,1,3,puppy,71+,70s,BOXER
121564,51-60,w,11.0,111.0,West Highland White Terrier,pure_breed,,K,2004,w,weiss,2015,2015,3,1,12,senior,51-60,50s,WEST HIGHLAND WHITE TERRIER
121567,41-50,w,4.0,44.0,Bichon frisé,pure_breed,,K,2013,m,weiss,2015,2015,2,1,3,puppy,41-50,40s,BICHON FRISE
121569,31-40,w,12.0,123.0,Chihuahua,pure_breed,,K,2013,w,tricolor,2015,2015,3,1,3,puppy,31-40,30s,CHIHUAHUA
121571,21-30,w,11.0,115.0,Windhund,Mischling,Prager Rattler,I,2013,m,schwarz,2015,2015,3,1,3,puppy,11-30,20s,AFGHAN HOUND
121575,21-30,w,5.0,52.0,Malteser,pure_breed,,K,2013,w,weiss,2015,2015,2,1,3,puppy,11-30,20s,MALTESE
121584,31-40,w,11.0,119.0,Chihuahua,pure_breed,,K,2013,m,schwarz/braun,2015,2015,3,1,3,puppy,31-40,30s,CHIHUAHUA
121588,41-50,w,9.0,91.0,Labrador Retriever,pure_breed,,I,2013,m,schwarz,2015,2015,3,1,3,puppy,41-50,40s,LABRADOR RETRIEVER
121589,11-20,w,9.0,92.0,Chihuahua,pure_breed,,K,2013,m,weiss/braun,2015,2015,2,1,3,puppy,11-30,10s,CHIHUAHUA
121591,31-40,w,11.0,111.0,Malteser,Mischling,,K,2013,m,weiss,2015,2015,3,1,3,puppy,31-40,30s,MALTESE
121593,21-30,m,9.0,91.0,Border,Mischling,,I,2013,m,schwarz,2015,2015,1,1,3,puppy,11-30,20s,BORDER COLLIE
121595,31-40,w,5.0,51.0,Border Collie,pure_breed,,I,2013,m,rotbraun/weiss,2015,2015,3,1,3,puppy,31-40,30s,BORDER COLLIE
121652,31-40,m,5.0,52.0,Appenzeller Sennenhund,Mischling,Jack Russel Terrier,I,2008,m,schwarz/weiss/braun,2015,2015,3,1,8,adult,31-40,30s,APPENZELL CATTLE DOG
121689,31-40,m,2.0,21.0,Yorkshire Terrier,pure_breed,,K,2008,w,steelblue,2015,2015,3,1,8,adult,31-40,30s,YORKSHIRE TERRIER
121693,21-30,w,11.0,115.0,Dackel,pure_breed,,K,2003,w,rotbraun,2015,2015,1,1,13,senior,11-30,20s,DACHSHUND
121700,61-70,m,2.0,21.0,Shih Tzu,pure_breed,,K,2013,m,schwarz,2015,2015,3,1,3,puppy,61-70,60s,SHIH TZU
121714,21-30,w,11.0,119.0,Chihuahua,pure_breed,,K,2012,m,weiss/braun,2015,2015,2,1,4,adult,11-30,20s,CHIHUAHUA
121718,31-40,m,11.0,119.0,Mischling klein,Mischling,,K,2004,w,braun,2015,2015,3,1,12,senior,31-40,30s,MISCHLING
121724,21-30,w,4.0,44.0,Zwergspitz,pure_breed,,K,2014,w,schwarz,2015,2015,1,1,2,puppy,11-30,20s,GERMAN SPITZ
121732,21-30,m,10.0,102.0,Mischling klein,Mischling,,K,2003,w,braun,2015,2015,3,1,13,senior,11-30,20s,MISCHLING
121736,61-70,w,4.0,42.0,Yorkshire Terrier,pure_breed,,K,2014,m,braun/schwarz,2015,2015,3,1,2,puppy,61-70,60s,YORKSHIRE TERRIER
121738,41-50,w,10.0,102.0,Bichon frisé,pure_breed,,K,2009,w,weiss,2015,2015,3,1,7,adult,41-50,40s,BICHON FRISE
121746,31-40,m,11.0,115.0,Golden Retriever,pure_breed,,I,2014,m,golden,2015,2015,3,1,2,puppy,31-40,30s,GOLDEN RETRIEVER
121747,21-30,w,10.0,101.0,Bolonka Zwetna,pure_breed,,K,2014,m,choco,2015,2015,3,1,2,puppy,11-30,20s,RUSSIAN TSVETNAYA BOLONKA
121749,31-40,w,6.0,63.0,Jack Russel Terrier,pure_breed,,K,2013,w,tricolor,2015,2015,3,1,3,puppy,31-40,30s,JACK RUSSELL TERRIER
121750,11-20,w,6.0,61.0,Yorkshire Terrier,pure_breed,,K,2014,w,schwarz/braun,2015,2015,3,1,2,puppy,11-30,10s,YORKSHIRE TERRIER
121786,21-30,w,11.0,119.0,Mops,pure_breed,,K,2011,m,beige,2015,2015,3,1,5,adult,11-30,20s,PUG
121787,31-40,m,11.0,111.0,Deutscher Schäfer,pure_breed,,I,2012,m,grau,2015,2015,3,1,4,adult,31-40,30s,GERMAN SHEPHERD DOG
121799,41-50,w,2.0,21.0,Chihuahua,pure_breed,,K,2014,w,rot/weiss,2015,2015,3,1,2,puppy,41-50,40s,CHIHUAHUA
121800,51-60,w,11.0,115.0,Malteser,pure_breed,,K,2013,m,weiss,2015,2015,3,1,3,puppy,51-60,50s,MALTESE
121801,21-30,w,8.0,81.0,Chihuahua,pure_breed,,K,2013,w,weiss/rot,2015,2015,3,1,3,puppy,11-30,20s,CHIHUAHUA
121818,61-70,m,9.0,92.0,Cocker Spaniel,pure_breed,,K,2007,m,schwarz,2015,2015,3,1,9,senior,61-70,60s,AMERICAN COCKER SPANIEL
121835,21-30,m,11.0,111.0,Mops,pure_breed,,K,2007,w,braun gestromt,2015,2015,3,1,9,senior,11-30,20s,PUG
121840,51-60,m,10.0,102.0,Tibet Terrier,pure_breed,,K,2013,m,weiss/schwarz,2015,2015,3,1,3,puppy,51-60,50s,TIBETAN TERRIER
121859,31-40,w,5.0,51.0,Cocker Spaniel,Mischling,,K,2014,m,grau/schwarz,2015,2015,3,1,2,puppy,31-40,30s,AMERICAN COCKER SPANIEL
121862,51-60,w,7.0,74.0,Mischling klein,Mischling,,K,2008,w,schwarz,2015,2015,3,1,8,adult,51-60,50s,MISCHLING
121867,41-50,w,11.0,119.0,Yorkshire Terrier,pure_breed,,K,2013,m,black/tan,2015,2015,3,1,3,puppy,41-50,40s,YORKSHIRE TERRIER
121871,41-50,w,11.0,119.0,Mops,pure_breed,,K,2013,w,schwarz,2015,2015,3,1,3,puppy,41-50,40s,PUG
121880,91-100,w,3.0,31.0,Chihuahua,pure_breed,,K,2005,m,schwarz/weiss,2015,2015,2,1,11,senior,71+,90s,CHIHUAHUA
121881,21-30,m,12.0,122.0,Chihuahua,Mischling,Pekingese,K,2009,w,blondfarben,2015,2015,3,1,7,adult,11-30,20s,CHIHUAHUA
121883,21-30,w,7.0,74.0,Zwergpinscher,Mischling,Rehpinscher,K,2014,w,schwarz/braun,2015,2015,3,1,2,puppy,11-30,20s,MINIATURE PINSCHER
121913,61-70,m,5.0,51.0,Papillon,Mischling,Chihuahua,K,2013,m,schwarz/weiss,2015,2015,3,1,3,puppy,61-70,60s,CONTINENTAL TOY SPANIEL
121916,41-50,w,4.0,44.0,Französische Bulldogge,pure_breed,,K,2013,m,schwarz/weiss,2015,2015,3,1,3,puppy,41-50,40s,FRENCH BULLDOG
121917,41-50,w,4.0,42.0,Toypudel,pure_breed,,K,2004,m,schwarz,2015,2015,2,1,12,senior,41-50,40s,POODLE
121924,31-40,m,11.0,119.0,Labrador Retriever,pure_breed,,I,2013,m,schwarz,2015,2015,3,1,3,puppy,31-40,30s,LABRADOR RETRIEVER
